model_name,model_type,hardware,iteration,inference_time_sec,avg_time_sec,min_time_sec,max_time_sec,median_time_sec,stddev_time_sec
swin,onnx,CPU,18,7.3909,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,19,7.1454,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,20,7.4060,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,21,7.3997,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,22,7.4712,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,23,7.1874,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,24,7.3675,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,25,7.4247,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,26,7.1871,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,27,7.3761,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,28,7.3325,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,29,7.4570,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,30,7.3560,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,31,7.2627,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,32,7.3944,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,33,7.4573,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,34,7.3335,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,35,7.4567,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,36,7.3687,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,37,7.5742,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,38,7.3873,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,39,7.5593,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,40,7.4286,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,41,7.4970,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,42,7.4244,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,43,7.2248,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,44,7.4203,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,45,7.3612,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,46,7.2083,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,47,7.4740,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,48,7.2768,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,49,7.2258,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,50,7.3423,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,51,7.3932,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,52,7.3163,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,53,7.4110,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,54,7.2263,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,55,7.2273,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,56,7.3900,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,57,7.3242,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,58,7.2584,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,59,7.3651,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,60,7.1891,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,61,7.2677,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,62,7.4016,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,63,7.1117,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,64,7.2639,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,65,7.4844,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,66,7.3518,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,67,7.5109,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,68,7.3335,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,69,7.3727,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,70,7.3749,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,71,7.2317,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,72,7.3333,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,73,7.4833,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,74,7.3807,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,75,7.5249,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,76,7.4471,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,77,7.4095,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,78,7.4653,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,79,7.4585,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,80,7.3086,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,81,7.5556,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,82,7.4078,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,83,7.5284,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,84,7.4575,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,85,7.5099,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,86,7.5206,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,87,7.5096,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,88,7.5077,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,89,7.4068,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,90,7.2104,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,91,7.4070,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,92,7.2175,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,93,7.2779,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,94,7.2493,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,95,7.1709,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,96,7.2295,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,97,7.2192,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,98,7.2656,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,99,7.1529,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,CPU,100,7.2206,7.3511,7.0914,7.5742,7.3707,0.1168
swin,onnx,GPU,1,4.0744,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,2,3.9769,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,3,4.1585,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,4,4.1482,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,5,4.1435,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,6,4.1609,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,7,4.1846,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,8,4.1142,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,9,4.1507,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,10,4.0676,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,11,4.0209,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,12,4.0285,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,13,4.2247,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,14,4.0627,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,15,4.1313,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,16,4.1913,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,17,4.0801,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,18,4.2067,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,19,4.0749,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,20,4.1391,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,21,4.0607,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,22,3.9994,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,23,4.0810,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,24,4.1731,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,25,4.1937,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,26,4.1987,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,27,4.0765,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,28,4.2149,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,29,4.1440,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,30,4.1849,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,31,4.2116,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,32,4.1709,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,33,4.1317,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,34,4.1801,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,35,4.1872,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,36,4.1219,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,37,4.1644,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,38,4.1468,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,39,4.1666,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,40,4.1672,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,41,4.1535,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,42,4.0159,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,43,4.1797,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,44,4.2273,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,45,4.0136,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,46,4.1726,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,47,4.0844,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,48,4.1024,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,49,4.0649,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,50,4.1350,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,51,4.0706,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,52,3.9979,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,53,4.1874,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,54,4.1843,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,55,4.1578,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,56,4.1640,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,57,4.1831,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,58,4.0510,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,59,3.9880,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,60,4.0577,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,61,4.0161,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,62,4.2020,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,63,4.1475,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,64,3.9893,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,65,4.0061,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,66,4.1817,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,67,4.0066,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,68,3.9933,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,69,4.1400,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,70,4.1870,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,71,4.1886,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,72,3.9993,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,73,4.1900,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,74,4.1839,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,75,3.9789,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,76,4.1628,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,77,4.1494,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,78,4.0054,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,79,4.2021,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,80,4.1423,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,81,4.0189,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,82,4.2120,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,83,4.0273,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,84,4.1554,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,85,4.0612,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,86,4.1819,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,87,4.0804,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,88,4.1698,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,89,4.0059,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,90,3.9369,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,91,3.9617,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,92,4.0547,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,93,4.0839,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,94,4.1410,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,95,3.9764,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,96,4.1219,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,97,4.1963,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,98,4.1017,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,99,4.0129,4.1116,3.9369,4.2273,4.1396,0.0761
swin,onnx,GPU,100,4.0839,4.1116,3.9369,4.2273,4.1396,0.0761
swin,pytorch,CPU,1,7.7179,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,2,7.6192,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,3,7.8261,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,4,7.6359,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,5,7.6944,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,6,7.7723,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,7,7.7609,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,8,7.7601,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,9,7.7787,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,10,7.6050,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,11,7.7568,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,12,7.7121,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,13,7.8130,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,14,7.5565,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,15,7.7226,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,16,7.7284,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,17,7.5118,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,18,7.7531,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,19,7.6781,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,20,7.5978,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,21,7.7635,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,22,7.6565,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,23,7.8059,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,24,7.7905,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,25,7.7922,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,26,7.7320,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,27,7.6867,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,28,7.7576,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,29,7.6652,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,30,7.9022,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,31,7.6615,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,32,7.6960,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,33,7.8186,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,34,7.6698,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,35,7.6729,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,36,7.9017,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,37,7.6407,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,38,7.7819,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,39,7.6766,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,40,7.6542,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,41,7.8692,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,42,7.5733,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,43,7.6204,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,44,7.8794,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,45,7.7732,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,46,7.5125,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,47,7.7226,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,48,7.6723,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,49,7.7634,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,50,7.7445,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,51,7.7313,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,52,7.6018,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,53,7.6482,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,54,7.6564,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,55,7.8242,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,56,7.8049,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,57,7.6967,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,58,7.6451,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,59,7.5939,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,60,7.8118,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,61,7.7742,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,62,7.8258,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,63,7.7287,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,64,7.7979,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,65,7.7694,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,66,7.7247,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,67,7.7672,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,68,7.7799,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,69,7.7490,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,70,7.6629,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,71,7.8142,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,72,7.7997,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,73,7.7905,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,74,7.8663,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,75,7.8600,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,76,7.8656,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,77,7.6662,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,78,7.8422,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,79,7.6343,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,80,7.7788,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,81,7.8475,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,82,7.7219,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,83,7.7582,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,84,7.8766,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,85,7.8513,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,86,7.8621,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,87,7.7456,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,88,7.8995,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,89,7.7494,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,90,7.9361,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,91,7.7334,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,92,7.7724,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,93,7.9252,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,94,7.8232,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,95,7.6707,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,96,7.7468,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,97,7.6759,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,98,7.9178,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,99,7.8710,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,CPU,100,7.8161,7.7457,7.5118,7.9361,7.7549,0.0927
swin,pytorch,GPU,1,3.8821,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,2,3.9072,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,3,4.0428,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,4,4.0493,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,5,3.8572,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,6,4.0786,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,7,3.8249,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,8,4.0229,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,9,3.9406,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,10,3.8538,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,11,4.0240,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,12,3.9286,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,13,3.8795,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,14,4.0532,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,15,4.0570,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,16,4.0518,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,17,4.0594,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,18,4.0697,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,19,4.0466,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,20,4.1119,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,21,4.0419,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,22,4.0532,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,23,4.0568,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,24,4.0293,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,25,3.8779,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,26,4.0431,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,27,4.0446,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,28,4.0653,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,29,4.0743,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,30,4.0788,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,31,4.0501,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,32,3.8396,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,33,4.0536,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,34,3.8486,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,35,4.0410,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,36,3.9686,3.9934,3.8249,4.1214,4.0246,0.0778
swin,pytorch,GPU,37,4.0583,3.9934,3.8249,4.1214,4.0246,0.0778
