ts,cpu_%,ram_MiB,gpu_id,gpu_util_%,gpu_mem_MiB
1745348674.7510133,100.0,41501,0,0.0,4.0
1745348675.9450674,100.0,42347,0,0.0,4.0
1745348677.1832285,100.0,42597,0,0.0,4.0
1745348678.4512386,100.0,42919,0,0.0,4.0
1745348679.6834724,100.0,43095,0,0.0,4.0
1745348681.0033264,100.0,42964,0,0.0,4.0
1745348682.3757865,100.0,40943,0,0.0,4.0
1745348684.0753496,100.0,39568,0,0.0,4.0
1745348685.2226331,70.0,33920,0,0.0,4.0
1745348686.2903092,81.5,37758,0,0.0,4.0
1745348687.336467,41.3,29630,0,0.0,4.0
1745348688.4932659,80.8,33178,0,0.0,4.0
1745348689.6558826,70.1,28816,0,0.0,4.0
1745348690.756165,96.8,31353,0,0.0,4.0
1745348691.8632522,97.2,33459,0,0.0,4.0
1745348693.062262,100.0,35393,0,0.0,4.0
1745348694.2739031,99.9,37026,0,0.0,4.0
1745348695.5787659,100.0,37110,0,0.0,4.0
1745348696.8191855,100.0,37348,0,0.0,4.0
1745348698.0151396,100.0,37658,0,0.0,4.0
1745348699.218799,100.0,37781,0,0.0,4.0
1745348700.3710887,100.0,37699,0,0.0,4.0
1745348701.5741744,100.0,37858,0,0.0,4.0
1745348702.8131135,100.0,38379,0,0.0,4.0
1745348704.050904,100.0,38259,0,0.0,4.0
1745348705.2609777,100.0,38282,0,0.0,4.0
1745348706.4913027,100.0,40592,0,0.0,4.0
1745348707.7236168,100.0,43080,0,0.0,4.0
1745348708.9670901,100.0,43581,0,0.0,4.0
1745348710.1949372,100.0,44135,0,0.0,4.0
1745348711.4311404,100.0,44531,0,0.0,4.0
1745348712.671018,100.0,44825,0,0.0,4.0
1745348713.9022002,100.0,44832,0,0.0,4.0
1745348714.9851632,100.0,41308,0,0.0,4.0
1745348716.867257,100.0,43628,0,0.0,4.0
1745348718.0056968,100.0,37752,0,0.0,4.0
1745348719.096171,77.0,36196,0,0.0,4.0
1745348720.4419618,53.2,30945,0,0.0,4.0
1745348721.7906342,80.4,33452,0,0.0,4.0
1745348722.9626722,70.8,28922,0,0.0,4.0
1745348724.0602636,59.1,23247,0,0.0,4.0
1745348725.1120796,92.7,25755,0,0.0,4.0
1745348726.2240565,90.4,27719,0,0.0,4.0
1745348727.3554223,99.2,28862,0,0.0,4.0
1745348728.5491595,100.0,29689,0,0.0,4.0
1745348729.699806,100.0,30254,0,0.0,4.0
1745348730.9233277,100.0,30277,0,0.0,4.0
1745348732.1351826,100.0,30327,0,0.0,4.0
1745348733.347378,100.0,30580,0,0.0,4.0
1745348734.4706607,100.0,31200,0,0.0,4.0
1745348735.7334852,100.0,31567,0,0.0,4.0
1745348736.8841307,100.0,30943,0,0.0,4.0
1745348738.2472098,100.0,32228,0,0.0,4.0
1745348739.4870343,100.0,32297,0,0.0,4.0
1745348740.709781,100.0,33001,0,0.0,4.0
1745348741.9536936,100.0,36047,0,0.0,4.0
1745348743.149688,100.0,41171,0,0.0,4.0
1745348744.3803573,100.0,42548,0,0.0,4.0
1745348745.615331,100.0,43606,0,0.0,4.0
1745348746.7541296,99.8,41246,0,0.0,4.0
1745348748.0502682,99.9,39029,0,0.0,4.0
1745348749.182273,100.0,40697,0,0.0,4.0
1745348750.3047488,92.7,37375,0,0.0,4.0
1745348751.600416,99.8,36570,0,0.0,4.0
1745348753.0661304,100.0,33087,0,0.0,4.0
1745348754.295442,100.0,32932,0,0.0,4.0
1745348755.464805,100.0,32144,0,0.0,4.0
1745348756.715495,100.0,32077,0,0.0,4.0
1745348757.887717,100.0,34102,0,0.0,4.0
1745348759.0862885,100.0,35057,0,0.0,4.0
1745348760.2679727,100.0,33899,0,0.0,4.0
1745348761.49949,100.0,33874,0,0.0,4.0
1745348762.6544647,100.0,32493,0,0.0,4.0
1745348763.7447102,100.0,32157,0,0.0,4.0
1745348764.8953176,100.0,32301,0,0.0,4.0
1745348766.0922973,100.0,33616,0,0.0,4.0
1745348767.2581549,100.0,34813,0,0.0,4.0
1745348768.4662497,100.0,36282,0,0.0,4.0
1745348769.663459,100.0,37123,0,0.0,4.0
1745348770.8662677,100.0,38330,0,0.0,4.0
1745348772.0941768,100.0,40587,0,0.0,4.0
1745348773.3391683,100.0,41803,0,0.0,4.0
1745348774.550058,100.0,43348,0,0.0,4.0
1745348775.7416844,100.0,43653,0,0.0,4.0
