ts,cpu_%,ram_MiB,gpu_id,gpu_util_%,gpu_mem_MiB
1745347630.910131,82.7,38593,0,0.0,4.0
1745347631.9679172,76.0,37893,0,0.0,4.0
1745347633.0180495,77.1,34947,0,0.0,4.0
1745347634.2818506,95.0,37370,0,0.0,4.0
1745347635.3796194,99.9,37620,0,0.0,4.0
1745347636.5604398,100.0,38897,0,0.0,4.0
1745347637.778421,100.0,39711,0,0.0,4.0
1745347639.045722,100.0,40079,0,0.0,4.0
1745347640.2537246,100.0,40133,0,0.0,4.0
1745347641.5111399,100.0,40237,0,0.0,4.0
1745347642.738806,100.0,40205,0,0.0,4.0
1745347643.970836,100.0,40011,0,0.0,4.0
1745347645.2793093,100.0,39196,0,0.0,4.0
1745347646.495557,100.0,39444,0,0.0,4.0
1745347647.7381613,100.0,40175,0,0.0,4.0
1745347648.9909976,100.0,40363,0,0.0,4.0
1745347650.134129,100.0,40676,0,0.0,4.0
1745347651.343209,100.0,41135,0,0.0,4.0
1745347652.486176,100.0,38225,0,0.0,4.0
1745347653.8690484,100.0,40934,0,0.0,4.0
1745347655.015387,100.0,40640,0,0.0,4.0
1745347656.3021023,87.1,35698,0,0.0,4.0
1745347657.3975492,61.7,30104,0,0.0,4.0
1745347658.5581558,69.4,30930,0,0.0,4.0
1745347659.6994789,69.1,31077,0,0.0,4.0
1745347660.757503,86.9,33012,0,0.0,4.0
1745347661.8463416,82.1,32529,0,0.0,4.0
1745347663.0047932,98.1,34381,0,0.0,4.0
1745347664.0993185,98.0,35529,0,0.0,4.0
1745347665.2479186,99.5,36901,0,0.0,4.0
1745347666.4074872,100.0,37738,0,0.0,4.0
1745347667.6153712,100.0,37843,0,0.0,4.0
1745347668.802176,100.0,37808,0,0.0,4.0
1745347670.0281534,100.0,37871,0,0.0,4.0
1745347671.2294564,100.0,37985,0,0.0,4.0
1745347672.4252288,100.0,38111,0,0.0,4.0
1745347673.6591985,100.0,38477,0,0.0,4.0
1745347674.8066952,100.0,38071,0,0.0,4.0
1745347675.9943485,100.0,38537,0,0.0,4.0
1745347677.3954747,100.0,38586,0,0.0,4.0
1745347678.6596174,100.0,37758,0,0.0,4.0
1745347679.8396351,100.0,37962,0,0.0,4.0
1745347681.03457,100.0,40670,0,0.0,4.0
1745347682.2511952,100.0,43027,0,0.0,4.0
1745347683.482968,100.0,43340,0,0.0,4.0
1745347684.6381223,100.0,43843,0,0.0,4.0
1745347686.1139224,96.0,39638,0,0.0,4.0
1745347687.3864174,99.9,41717,0,0.0,4.0
1745347688.5443778,100.0,36251,0,0.0,4.0
1745347689.8000927,98.1,37012,0,0.0,4.0
1745347690.9012308,99.3,33164,0,0.0,4.0
1745347691.9928226,99.5,31470,0,0.0,4.0
1745347693.37396,92.6,31512,0,0.0,4.0
1745347694.7020133,89.0,32109,0,0.0,4.0
